ball_init_position_x,ball_init_position_y,ball_init_position_z,estimated_init_vel_x,estimated_init_vel_y,estimated_init_vel_z,goal_position_y,goal_position_z,table_hit_point_x,table_hit_point_y,table_hit_point_z,paddle_hitting_vel_joint3,paddle_hitting_vel_joint4,paddle_hitting_vel_joint5
-1.4,-0.2,2.1,6.790411172283459,0.6490834208800389,-3.036644634830914,0.09077206699192303,1.8307551107521154,-0.20006924834441978,0.005993158643649534,1.2227970830096506,0,0,13.780589088261385
-1.4,-0.2,2.1,6.790406046993134,0.6990123871904697,-3.036642373673466,0.11298631724066593,1.830791021365692,0.7058639536014487,-0.377774610600644,1.2218129422230264,0,0,15.315489600264447
-1.4,-0.2,2.1,6.790400545507733,-0.748941236636882,-3.0366399465475524,-0.5541278947304493,1.8215108143075076,-0.873959327654512,-0.7636269123478916,1.2282984150069665,0,0,18.598393999032574
-1.4,-0.2,2.1,6.790394668560111,-0.7988699610070715,-3.036637353776541,-0.5770580968549669,1.8278754127773698,0.2858155021090997,-0.22161284692263805,1.225643732549555,0,0,11.955902837171859
-1.4,-0.2,2.1,6.790411172283459,0.6490834208800389,-3.036644634830914,0.09077257879311362,1.830755404905155,-0.09084923569053646,0.024805059999397125,1.228486190042907,0,0,12.93997115679292
-1.4,-0.2,2.1,6.790406046993134,0.6990123871904697,-3.036642373673466,0.11298657047605098,1.830790630888159,0.7659261853358525,-0.3633678232037742,1.2215018526868069,0,0,13.502224271772164
-1.4,-0.2,2.1,6.790394668560111,-0.7988699610070715,-3.036637353776541,-0.5770581147531708,1.8278756255523336,0.2882155502492993,-0.2311868664961665,1.225959532499372,0,0,11.861813665831466
-1.4,-0.2,2.1,6.7903342398475175,-1.1982942776201466,-3.036610694050381,-0.75269880447231,1.8058666263112588,1.146341519224891,-0.06834475905404072,1.2288041736786572,0,0,13.876130741133185
-1.4,-0.2,2.1,6.790325024443931,-1.248221511846308,-3.03660662843118,-0.7709621182713559,1.7946017752053947,0.701826249912936,0.12804329601147854,1.223965504365937,0,0,16.38627714555699
-1.4,-0.2,2.1,6.790284519392937,-1.4479283166352563,-3.0365887585556806,-0.8451979204709327,1.7663641478326029,0.10061415665560067,-0.027414040686008515,1.2205878613063048,0,0,17.271816558149407
-1.4,-0.2,2.1,6.790273488711183,-1.4978544460392307,-3.0365838920784327,-0.8643863407366146,1.7687325393123077,0.09842937062589603,-0.0010295410143144673,1.2204745442371385,0,0,17.6354004919978
-1.4,-0.2,2.1,6.790262098976001,-1.5477803313842387,-3.03657886719531,-0.8835814712636888,1.7710922275526877,0.6313818980427687,-0.21789183726915426,1.2295351275303075,0,0,10.41731539170405
-1.4,-0.2,2.1,6.790250351611267,-1.5977059650850078,-3.036573684534396,-0.9027842615013231,1.7734463864953969,0.7057869577338222,-0.16010762462802539,1.2317101767260115,0,0,11.318359277323848
-1.4,-0.2,2.1,6.790212978526,-1.7474812812383034,-3.0365571964085447,-0.9604331773869429,1.7804598823221323,0.459369230768468,-0.0311168347514937,1.22650557098304,0,0,17.03560390897784
-1.4,-0.2,2.1,6.7901998156056464,-1.7974058335426668,-3.0365513892378004,-0.9796633823654475,1.7827844650550713,1.0289839670502932,-0.030229436588677487,1.2213053479289533,0,0,19.49949642822436
-1.4,-0.2,2.1,6.790415920694244,-0.5991543459436066,-3.0366467297180577,-0.48366473851352243,1.8017645212213935,-1.300338649516056,-0.49346420154446197,1.2317499380227435,0,0,18.520957745045656
-1.4,-0.2,2.1,6.790411172283459,-0.6490834208800389,-3.036644634830914,-0.506673593136214,1.8083342695328448,-1.0290745423083232,-0.25241389360649286,1.2272628776932368,0,0,18.999467005287535
-1.4,-0.2,2.1,6.790406046993134,0.6990123871904697,-3.036642373673466,0.11365510736633255,1.8307701449944682,-0.6476155182101926,0.23559620937896159,1.2270594474624572,0,0,18.403780579922184
-1.4,-0.2,2.1,6.790400545507733,-0.748941236636882,-3.0366399465475524,-0.5541282791448967,1.8215115918956397,-0.5278818662328042,-0.7792626505395128,1.18365717235746,0,0,14.03913774793165
-1.4,-0.2,2.1,6.790394668560111,-0.7988699610070715,-3.036637353776541,-0.5770581155640985,1.8278756284413085,0.20310078619747413,-0.2121269639757738,1.2240030659469996,0,0,13.198861525122147
-1.4,-0.2,2.1,6.7903342398475175,-1.1982942776201466,-3.036610694050381,-0.7526988240630262,1.8058666728386017,1.1319420344206073,-0.05298789628206325,1.2218645787899063,0,0,14.568269081012744
-1.4,-0.2,2.1,6.790325024443931,-1.248221511846308,-3.03660662843118,-0.7709623408596029,1.7946012603845043,0.941564647562564,-0.01473096011531521,1.224437118643219,0,0,10.99518432251578
-1.4,-0.2,2.1,6.790315443448893,-1.2981485406593496,-3.0366024015215842,-0.7892361700232385,1.7831558632692723,0.27042362578475754,-0.013884920613000845,1.2266317054866838,0,0,15.680450360295332
-1.4,-0.2,2.1,6.790420291589836,0.5492251706432971,-3.036648658054375,0.04931688393056288,1.7507933917045175,1.0297880848525323,-0.03903319774634044,1.2317902380565957,0,16.182391226962658,0
-1.4,-0.2,2.1,6.790415920694244,-0.5991543459436066,-3.0366467297180577,-0.48366490549729313,1.8017643263635676,0.7873855986184953,-0.6409315488639524,1.223936777062617,0,16.11391720513565,0
-1.4,-0.2,2.1,6.790411172283459,0.6490834208800389,-3.036644634830914,0.09077206104809066,1.830755710538642,1.2011563669224399,0.01995882518116132,1.2286107060931812,0,11.736923467289976,0
-1.4,-0.2,2.1,6.790400545507733,-0.748941236636882,-3.0366399465475524,-0.5535955249000423,1.8214223764287345,0.8269125766206473,-0.5311895483195049,1.2218525279744525,0,11.708438741379762,0
-1.4,-0.2,2.1,6.790394668560111,0.7988699610070715,-3.036637353776541,0.15924287508003682,1.8275978123923764,0.930000595294562,0.26748335639126597,1.232202079678749,0,18.413357366803044,0
-1.4,-0.2,2.1,6.790262098976001,-1.5477803313842387,-3.03657886719531,-0.8835814896596837,1.7710922613765834,1.1745413557224154,-0.42215591840253963,1.2322852454597615,0,12.601555157536811,0
-1.4,-0.2,2.1,6.790804998208451,0.0,-2.1256683171985813,-0.1967355535875589,1.597455291919688,-0.654484850138537,-0.6444428774413385,1.2233476768003364,0,17.973934130084306,16.871501150887983
-1.4,-0.2,2.1,6.79066799621209,0.09986276465017818,-2.503764746015591,-0.15266328554492845,1.633786981736765,-0.034470729312292586,-0.5058694455546024,1.2280419775454945,0,16.759669746847123,14.135387567263137
-1.4,-0.2,2.1,6.790709777595509,0.09986337908229004,-2.3936026073295125,-0.15205225343224504,1.6195423782963345,-0.7982331709484175,-0.5355748771603105,1.2298444739100163,0,14.07491468860032,18.482897147199196
-1.4,-0.2,2.1,6.790540520218276,0.09986089000320719,-2.8159535195038643,-0.1544008840995953,1.6738345003261537,-0.4595074655563081,-0.5890543892689939,1.2315872752833654,0,17.95180040005676,16.515074850414564
-1.4,-0.2,2.1,6.790508698976261,0.09986042204376933,-2.8892382528500704,-0.1550246001531428,1.6832103121595647,-0.27106921234812403,-0.524145260910754,1.2299587660639715,0,13.34017468335393,13.22073476837339
-1.4,-0.2,2.1,6.790681667354015,0.09986296569638453,-2.4682081696834857,-0.15246273321789966,1.6291976226944183,0.08338985879006545,-0.381590742624529,1.2298162199936065,0,11.901524780057386,11.479800327648634
-1.4,-0.2,2.1,6.790447395326051,0.09985952051950076,-3.026091668835882,-0.15558303346583957,1.7006751642873366,0.16750453238791674,-0.47374677845677715,1.2247942838143557,0,18.23541912294615,11.377418820670973
-1.4,-0.2,2.1,6.7906439505634175,0.09986241103769888,-2.565227748006258,-0.15300785804466227,1.6417001463441894,-0.8290904666598004,-0.6947146037275014,1.2318434204905564,0,18.76070351908912,19.726280243686702
-1.4,-0.2,2.1,6.790522518303117,0.09986062526916584,-2.8576122733699094,-0.15463658638849279,1.6791599596275861,-1.2611953005235117,-0.5076243834341809,1.2221972555538079,0,10.264360786245126,17.86305544747065
-1.4,-0.2,2.1,6.79084579424412,0.09986537932711981,-1.9971492945573033,-0.14986610158957028,1.5672499452857915,-0.0961767917512434,-0.5003790893119089,1.2221806268459707,0,15.128644617124793,13.112133524019452
-1.4,-0.2,2.1,6.7909032276127945,0.09986622393548306,-1.8055997248571032,-0.1488044732647788,1.5410412885493254,-0.9431700253747686,-0.6309199015194149,1.221067467939916,0,14.854892595752354,19.512700385732675
-1.4,-0.2,2.1,6.790608243034164,0.09986188592697065,-2.654148888184835,-0.15349383855357507,1.6531208939665492,-0.17069946106161682,-0.5006412877425767,1.2256841827418294,0,13.440399381709813,14.390416123508995
-1.4,-0.2,2.1,6.790661828743847,0.09986267395211579,-2.519657526343728,-0.15275229571767504,1.6358352112751353,-1.126652414467635,-0.7076423044010838,1.221722426260038,0,15.71141382850244,18.659217797416915
-1.4,-0.2,2.1,6.790914078490271,0.09986638350721222,-1.7671904779814795,-0.14859616229657796,1.535679479586314,0.27392494719766647,-0.3233517340607982,1.2282984020391983,0,12.842774023836302,10.58030467069179
-1.4,-0.2,2.1,6.790928897687287,0.0998666014365801,-1.7133979250106535,-0.14829658089374662,1.5281003387023342,-0.3997819784198751,-0.5351985270067059,1.2255568795037894,0,19.732929243898774,15.124867226881786
-1.4,-0.2,2.1,6.790953910733748,0.09986696927549943,-1.6186911753123923,-0.14776994629653945,1.5145399164647027,-0.016340570329272292,-0.40489374657253024,1.2291343843025806,0,12.406529391026158,13.059270457732834
-1.4,-0.2,2.1,6.7906996250428975,0.09986322978003948,-2.420788056113139,-0.15219639523911882,1.6230651646898533,-0.46586562463458314,-0.492538170587272,1.2208233221822233,0,14.786181488734076,17.859837020339736
-1.4,-0.2,2.1,6.790696323279768,0.09986318122469973,-2.4295696880056283,-0.15225153854832602,1.6242016863733624,-1.258466113288421,-0.5244917054853678,1.231738878160519,0,12.042954993065658,19.32172695617181
-1.4,-0.2,2.1,6.790868494607096,0.09986571315598436,-1.923608456388628,-0.14945790239872697,1.557283683265949,0.052764838586502626,-0.41652793861535814,1.229058956896891,0,12.742593994436712,11.619648067243514
-1.4,-0.2,2.1,6.790708590202819,0.09986336162063125,-2.3967965371578615,-0.1520658129592994,1.6199563132924266,-0.6232947392283309,-0.5399618272461006,1.2227570078324153,0,17.74314997189535,17.970668537270775
-1.4,-0.2,2.1,6.791061603868318,0.09986855299806585,-1.124940548251132,-0.14350681281687933,1.4361423896307595,-0.22600226386211994,-0.547581484527573,1.2246951387840455,0,10.15941851936274,14.350346917243758
-1.4,-0.2,2.1,6.79085250794337,0.09986547805798995,-1.9756690618884676,-0.14973303914904856,1.5643514902950943,-0.4238166010876652,-0.5328227607339416,1.2247107131154802,0,18.933799501635914,17.801240642489336
-1.4,-0.2,2.1,6.790608893254948,0.09986189548904179,-2.6525533589921224,-0.15348620856310632,1.6529154800070898,-0.45488158049850674,-0.5884332297480357,1.2228891011351908,0,17.477708774600274,16.807002261901847
-1.4,-0.2,2.1,6.790714087931704,0.09986344246958545,-2.3819756633173483,-0.15198935626857676,1.6180331836907869,-0.20732826683838243,-0.4490104627132603,1.2218970727514766,0,18.86518866672507,13.855664480398907
-1.4,-0.2,2.1,6.790867153616951,0.09986569343554574,-1.928026555689648,-0.14948229595057477,1.557885768080957,-0.7722545828701939,-0.6436477671505344,1.2238573696098567,0,18.796853907926263,18.86156102040532
-1.4,-0.2,2.1,6.7907483009599545,0.09986394560235423,-2.2877808707519875,-0.15146268136273808,1.6057682894433862,-0.5016826623970561,-0.6612473492219422,1.2244324158027036,0,17.42425326932473,15.737093428778248
-1.4,-0.2,2.1,6.790842636592966,0.09986533289107147,-2.0071770730050176,-0.14991819393232864,1.5686020107202165,-0.43471215368858235,-0.5392560748208003,1.2219325289494978,0,14.834031081319567,15.89573689482441
-1.4,-0.2,2.1,6.791068945236205,0.09986866095935909,-1.083110822932305,-0.14302437480593191,1.429305384179218,-0.39625998516830613,-0.6887025329301765,1.2255384331385712,0,12.543122209708475,16.313068027144716
-1.4,-0.2,2.1,6.790536625327466,0.09986083272540469,-2.825012018935169,-0.15443891771112223,1.6749921827992948,-0.14754884962419312,-0.5234905729108073,1.2290362703507707,0,16.4770877322157,13.851732222787797
-1.4,-0.2,2.1,6.790631685275912,0.09986223066582145,-2.5960769966446406,-0.15317403239698837,1.6456669770731853,0.029551657065139916,-0.5038810107740307,1.2244576890283745,0,16.16898292801647,10.1091090581832
-1.4,-0.2,2.1,6.790845293733128,0.0998653719666609,-1.998741934087107,-0.14987276659469023,1.5674651963333586,-0.9531174883107804,-0.606532561406874,1.2215506345378235,0,10.153242945310396,17.155194230548236
-1.4,-0.2,2.1,6.791073851377405,0.09986873310849242,-1.0542173724860149,-0.1426954147034553,1.4245128336666086,0.09874371730010999,-0.41274188923241817,1.2284318181264016,0,19.471039398696107,10.652455660591073
-1.4,-0.2,2.1,6.791043853551582,0.0998682919639915,-1.220108700422422,-0.1445715992285152,1.4512927801494337,0.07668461296105,-0.6250862327360401,1.225360721834846,0,18.341823560266803,10.212628029963312
-1.4,-0.2,2.1,6.791064683376646,0.09986859828495342,-1.1075890739961736,-0.1432955276818006,1.4333213562920284,-0.2588954195453386,-0.4455385336878435,1.225170996249589,0,14.356092875357831,15.87145659161865
-1.4,-0.2,2.1,6.790566571393732,0.0998612731087345,-2.7546989523611387,-0.15405755556838135,1.6660005251528118,-0.6853012782896494,-0.6099912369786877,1.2222652160574339,0,18.351007405601237,19.816722344772728
-1.4,-0.2,2.1,6.790880481103265,0.09986588942798802,-1.8836801506041567,-0.14923974572256943,1.5518249651126246,-1.3549224576332317,-0.6207973942979003,1.231235806253143,0,10.186473544405612,19.618725340406595
-1.4,-0.2,2.1,6.791068875312405,0.09986865993106164,-1.0835169629877583,-0.14302842600335622,1.429372323312756,-0.7809395644047874,-0.6945688409122999,1.2263524641711836,0,11.807309516003548,17.92652837778852
-1.4,-0.2,2.1,6.790923003916216,0.09986651476347141,-1.7349844474606257,-0.14840475352544513,1.5311519133866593,-0.3297263268578429,-0.516883033332653,1.2281084401119189,0,13.939582183380242,15.32785411924873
-1.4,-0.2,2.1,6.790598982028708,0.09986174973571904,-2.6767824088541303,-0.15361918407513475,1.6560217238690753,-0.7441921391356041,-0.7099959736228231,1.2288385669994577,0,19.23621238964448,15.458440368887315
-1.4,-0.2,2.1,6.790962263289249,0.09986709210719757,-1.5858431363142245,-0.14759471267352342,1.5097661667486353,-0.0453951378245527,-0.3966054442768486,1.2237966973354535,0,15.100271618612169,14.05284525997801
-1.4,-0.2,2.1,6.7909171139679,0.09986642814658442,-1.7563012469147665,-0.14852904039095163,1.534152182240285,-0.3668387895351862,-0.4818731645521647,1.223764950148642,0,13.134160866623391,16.054341816679788
-1.4,-0.2,2.1,6.790826917531767,0.09986510172840912,-2.0564108659020874,-0.1501851027016051,1.575208070978343,-1.1677337317460847,-0.6744595674893812,1.229575691878339,0,12.961306945096782,18.717880169348163
-1.4,-0.2,2.1,6.790636535980283,0.09986230199970692,-2.5839159353131436,-0.15310486172639504,1.6441046774744312,0.06118289400941664,-0.4410672430625331,1.2250124653197374,0,13.473318978852786,12.970924979829611
-1.4,-0.2,2.1,6.790623172653145,0.09986210548019292,-2.617297048339857,-0.15329441334985733,1.6483917218114619,-0.759315443271808,-0.7315138879229945,1.2311529412336866,0,19.18247047036338,17.256603966679208
-1.4,-0.2,2.1,6.790552000669798,0.09986105883337704,-2.789104091234691,-0.1542518582877657,1.670403163100823,-0.14269239372593454,-0.5131539114539417,1.22600001081654,0,16.896322321042042,12.109874137101933
-1.4,-0.2,2.1,6.7904492599659605,0.09985954794067275,-3.0220073522610136,-0.15555982509153118,1.7001547519921565,-0.2884360433909599,-0.5993337514026206,1.2261891456775365,0,19.550064585637585,15.719430619858347
-1.4,-0.2,2.1,6.790892355203528,0.09986606404711384,-1.8433150639930318,-0.14901920682299005,1.5462682803611731,-0.1860281236270753,-0.473889855875612,1.2297231724515827,0,18.353691827241178,12.354310129422728
-1.4,-0.2,2.1,6.790671773834465,0.09986282020344683,-2.493985364058773,-0.15260409902161468,1.6325254944094088,-0.9392464855146616,-0.5205047523593096,1.2325502519561806,0,10.029978785181443,18.595367112632154
-1.4,-0.2,2.1,6.790857026303829,0.0998655445044716,-1.961087676675497,-0.14965851330512903,1.5623769023341298,0.10622070559024582,-0.43866335338355383,1.2271621425364232,0,15.802186106647255,12.041998378593552
-1.4,-0.2,2.1,6.790741875078261,0.09986385110409168,-2.30574086402207,-0.15156293219788194,1.6081123784655407,-0.31207170667822304,-0.5425870659773786,1.223284428079018,0,19.032255028695218,14.484721476070385
-1.4,-0.2,2.1,6.790694847336294,0.09986315951964864,-2.433485939090332,-0.15227209443018538,1.624708611903603,-0.16119235314223287,-0.40128809821520894,1.2273606286838592,0,10.989775670135813,12.209842923286876
-1.4,-0.2,2.1,6.790948848923097,0.09986689483710398,-1.6382854729963015,-0.14788368661730317,1.5173695488853942,-0.03574443528737221,-0.3881442533882146,1.2223643534374946,0,11.316452308211227,13.689147155985395
-1.4,-0.2,2.1,6.790614664347672,0.0998619803580536,-2.638354656056805,-0.1534138382185783,1.6510947592495149,-1.2913556571241036,-0.7213945251322404,1.2324541509243778,0,11.819819007726,19.14885808861635
-1.4,-0.2,2.1,6.790445880024407,0.09985949823565266,-3.0294073438864544,-0.15559584639961727,1.7010996969930732,-0.3993263484351815,-0.6170595443744528,1.222192878132421,0,18.208739602234374,17.508076287798396
-1.4,-0.2,2.1,6.790740349308404,0.09986382866630006,-2.309986490571383,-0.15159345476876157,1.6086656179825016,-0.07254667526534096,-0.4572078533164618,1.2254753324536647,0,15.912412904604746,12.754359692697006
-1.4,-0.2,2.1,6.790888254923519,0.09986600374887411,-1.8573482621532378,-0.14909160109783143,1.548205179595519,-0.014326326813775679,-0.46153998524798134,1.2289905776429357,0,18.94875382912484,11.870647980943623
-1.4,-0.2,2.1,6.790624382088417,0.09986212326600574,-2.614291536713189,-0.1532720633670852,1.648005756610326,-0.5068885260623734,-0.6601893889477284,1.2272303811302723,0,15.091231971533103,15.085343631098269
-1.4,-0.2,2.1,6.790877355820939,0.09986584346795224,-1.8941679350940888,-0.1492964331814192,1.5532610780720868,-0.2619222957922564,-0.4682635765703774,1.2309360587502112,0,10.918328017839483,15.297816592255343
-1.4,-0.2,2.1,6.790927665774795,0.09986658332021836,-1.7179315727378608,-0.1483199959138498,1.5287430989831097,0.03224827911976445,-0.42045546848968735,1.2216797165501188,0,14.979069524571958,11.695287678225991
-1.4,-0.2,2.1,6.790765113747277,0.09986419284922388,-2.2401648805827534,-0.15119876984213768,1.5995338942320645,-0.428544488371844,-0.5059690909054695,1.2297199632415945,0,15.013680726956796,16.310429334459656
-1.4,-0.2,2.1,6.790628270812427,0.09986218045312079,-2.604606958273834,-0.15322164037146535,1.6467634307076668,-0.11425069639190326,-0.5468527154421753,1.2314121001889808,0,13.603117450710805,11.791501516223683
-1.4,-0.2,2.1,6.790713125880732,0.09986342832177586,-2.3845752231468254,-0.15200346356033997,1.6183711040658182,-0.08900488124543127,-0.4287605005187397,1.2244244562223154,0,18.194287135767684,12.363937017935612
-1.4,-0.2,2.1,6.791062926400802,0.09986857244706826,-1.1175221715191341,-0.14341894163859056,1.4349383231461903,-0.6012935999326899,-0.5205886286906266,1.2292385562577381,0,13.214793144312962,18.414476747609868
-1.4,-0.2,2.1,6.790969972542751,0.09986720547856986,-1.5549242932970486,-0.14740950637155711,1.5052379585926154,-0.05515404028855423,-0.44728316901073595,1.2241545063281016,0,14.649286530929597,13.561524242572048
-1.4,-0.2,2.1,6.790917901510198,0.0998664397280935,-1.7534654476741096,-0.14851349100128688,1.5337540190001735,-0.498945085838536,-0.5237410474314902,1.226673340993039,0,19.166440112941967,17.2976640453022
-1.4,-0.2,2.1,6.790692439502255,0.0998631241103265,-2.4398626414249236,-0.15230311509399783,1.625533552201146,-0.3225512862655112,-0.4730694584463774,1.2249415607732124,0,15.897377671427352,13.515372141618354
-1.4,-0.2,2.1,6.7910493766251,0.09986837318566089,-1.1913180971332693,-0.1442606464861097,1.4467657368732691,-0.7899648759274608,-0.5797141493980643,1.2233752515828287,0,14.76657294319443,19.17967213873509
-1.4,-0.2,2.1,6.790880282819369,0.0998658865120472,-1.8843472003161565,-0.14923065223220225,1.5519165054114692,-0.5500646833531884,-0.5500218787068136,1.2244836987498895,0,13.247580681915867,17.158330726248792
-1.4,-0.2,2.1,6.790743982753842,0.09986388209931807,-2.2998642042112394,-0.1515291845749019,1.6073453863679272,-0.16886040739699731,-0.5010551977840045,1.230638705005389,0,19.6928032262444,12.932521132386409
-1.4,-0.2,2.1,6.790676286872888,0.09986288657165776,-2.4822567285846375,-0.1525426814060674,1.6310125422341422,-0.743484034375696,-0.6077643413542346,1.2302772083563545,0,17.208374759681785,19.219590926586243
-1.4,-0.2,2.1,6.791027028807264,0.09986804454128251,-1.3038889521415342,-0.14483188403782038,1.4642606732769943,-0.8984190131583062,-0.5199650445556174,1.2236705038152058,0,11.71877060907305,18.798220448112374
-1.4,-0.2,2.1,6.790457713760265,0.09985967226117998,-3.003430857749194,-0.15545064412437198,1.6977825934049573,0.027654797331974276,-0.49479359749575724,1.2242990554535509,0,17.96449384164325,11.473730547261935
-1.4,-0.2,2.1,6.7910736003136485,0.09986872941637914,-1.0557154736224916,-0.14271240241296757,1.4247630929916115,-0.5401480874422431,-0.5172118608663173,1.2291868513034931,0,12.633668927863445,18.268827423644126
-1.4,-0.2,2.1,6.790573051995974,0.09986136841170667,-2.739275212918706,-0.15395946889448936,1.6640272395016416,0.006511305894544182,-0.42723562785541247,1.2303425507299395,0,16.140739896669864,12.275580762784461
-1.4,-0.2,2.1,6.790569577002881,0.09986131730886472,-2.7475550842041585,-0.15402149293270972,1.6650865384590903,0.07496569195077013,-0.4097111952887424,1.2225043512946898,0,12.083423079227273,12.087121862216838
-1.4,-0.2,2.1,6.790588668250717,0.09986159806251171,-2.701791589672773,-0.15376574313650934,1.6592275011886506,-0.43889774233201295,-0.6031965465561625,1.231248308096477,0,15.549956474896117,14.650634184587652
-1.4,-0.2,2.1,6.790537029279591,0.09986083866587947,-2.824073706299366,-0.15444853556846896,1.6748732179772485,-0.2629677723078187,-0.5552069856343601,1.2307678735698464,0,18.235249555684234,15.15372180596636
-1.4,-0.2,2.1,6.791075115848226,0.09986875170365117,-1.046639071790132,-0.1426149035242988,1.4232455819007264,-0.641930386806025,-0.5725666245247969,1.2243263997256237,0,16.424246937790606,19.141484899555635
-1.4,-0.2,2.1,6.790624130398282,0.09986211956467983,-2.6149172532460696,-0.15326710719991876,1.6480863046898935,0.021786695134635298,-0.5364674388870043,1.228597083031727,0,18.652080096321843,10.751099296509674
-1.4,-0.2,2.1,6.791048868295242,0.09986836571022728,-1.1939970931644694,-0.1442763927118503,1.447190608522141,0.18402402518843275,-0.3605959098242532,1.2283679408438342,0,14.9412449280499,10.896397504963835
-1.4,-0.2,2.1,6.790450418073064,0.0998595649716627,-3.0194682632003023,-0.15553180977482567,1.6998302568145998,-0.17991298913828618,-0.544568939082758,1.2212337806048605,0,15.986241893019033,14.616785842744786
-1.4,-0.2,2.1,6.790472551925895,0.09985989046949806,-2.970586015407406,-0.15527180007034677,1.6935891267412897,-0.21401581767941774,-0.5545061249445689,1.2257102480476751,0,14.075898576950843,12.332751288515968
-1.4,-0.2,2.1,6.790707522816692,0.0998633459237741,-2.3996643680849417,-0.1520889167437912,1.62032917935548,-0.7272821604375116,-0.5790912238360707,1.225298992809793,0,18.603270389696718,18.80523396819786
-1.4,-0.2,2.1,6.790681516333539,0.09986296347549439,-2.4686034707800886,-0.1524670876627386,1.629249618092762,0.03874118981962116,-0.39057543797564526,1.2293978407225126,0,16.60460968547028,11.315280097193366
-1.4,-0.2,2.1,6.790613847746325,0.09986196834921302,-2.6403678615539405,-0.15342167634190526,1.651353160658855,-0.23371569710785084,-0.5319917773300271,1.222407516367588,0,15.014965143927833,14.222590902885823
-1.4,-0.2,2.1,6.7904596200041745,0.0998597002941759,-2.9992285103191563,-0.15543061968780908,1.6972459027685227,-0.5751181761663652,-0.5797801782147857,1.2303433139270954,0,12.578748317997661,15.931655156036275
